63782,38012,19870
14300,79403,62464
11497,83122,92674
12701,43708,34127
20235,94307,73756
70563,93624,29663
62746,30919,61271
98086,78455,83337
39180,46958,63030
39989,52148,91712
10187,78288,17211
42561,95538,34939
96877,94514,18050
16913,39938,40183
33353,19087,78997
32484,78969,98562
99485,12510,29857
70035,31133,84980
33217,39200,75145
65529,36931,70151
27081,54912,88987
76872,22968,71687
18482,58625,87431
99867,49561,33881
46943,87925,48193
24079,82682,99101
47090,37972,44554
82203,75220,96954
36842,77147,29480
29396,93110,95742
11062,48223,14395
53839,31031,97671
66828,85292,73015
26281,63969,30600
96723,28916,57662
20642,94656,58248
92615,55672,12619
47508,44328,53355
99166,68503,62694
12150,39096,60965
91954,98265,14489
94792,84521,53821
52971,51305,75017
43383,45571,95255
97906,21277,66570
18436,29092,90815
28844,68893,10984
93606,25831,97331
63249,16946,14162
62938,43035,64416
67934,67833,96771
85768,76614,35301
55629,75276,40410
96022,60063,36641
88859,55212,60940
12484,37400,38650
49792,88235,70264
22764,50398,99228
19181,30359,69249
12228,30274,76589
58034,54016,23649
31915,79604,55088
73471,16785,36419
97795,39170,67862
79568,53137,45853
51856,95733,24943
50568,19748,21341
64578,26567,52336
44098,66226,19043
91537,53156,44632
90700,99928,99246
99906,31449,73993
29392,86807,99320
84465,90057,19311
94433,32956,10853
21724,36544,61115
27955,46703,45384
35982,50093,37773
68450,17660,63514
11242,66569,14815
12202,18400,84101
46946,38005,13715
86798,68084,20827
91041,19749,20229
57276,32189,37954
23926,19001,25138
25587,65586,79125
64395,28404,38561
54746,22178,26306
97362,91645,49609
17945,14870,33083
31982,53829,20987
53527,40305,53179
60114,41072,67060
46147,27755,73949
21987,10578,78079
45694,83492,70648
11198,50854,36846
71601,81496,29148
11246,73427,99270
28877,88802,23550
19768,68410,31600
38704,47696,33749
54881,56446,17211
60901,72837,45427
86834,12431,19288
35124,11035,30045
35504,70562,40698
43023,88074,54536
48262,72217,96468
32403,57890,40822
69736,96914,54463
33437,75016,12836
74769,69290,54479
55771,51750,18843
18681,93290,64772
92603,66852,43547
12309,23224,53382
22938,86432,37786
71299,41036,77939
44701,49699,17652
93891,68953,53594
29810,16732,55271
41058,91695,18858
47374,23922,69011
27507,74727,21970
36273,76713,89176
75372,30702,27909
54205,67505,19181
82578,84490,27686
17095,81807,92571
17383,71629,68311
73639,67707,93567
38408,22728,97819
31852,94270,62889
59888,60926,96005
23123,78879,63772
81971,43419,35332
34237,56955,97040
16913,63197,68096
23876,87002,70100
78521,64325,98856
65592,21609,10153
83870,83726,54849
21667,78787,59419
40118,75150,55670
16650,65657,46307
14115,37532,74400
20075,42813,56674
22266,11654,60950
72672,88108,27296
10608,46042,58561
98910,94259,30031
78694,29634,22747
26107,73554,44409
37219,66872,14715
64460,91931,25806
33751,98980,48137
11357,54441,45507
93272,40161,82835
39777,63988,31430
71674,73968,35336
86397,17490,12097
98329,26679,90274
75908,27215,56758
99429,93788,50992
78796,37266,26137
73848,16887,23073
45481,11501,85596
80080,97669,17407
37901,92532,30762
88466,14006,34482
67264,60290,71734
49300,80287,11222
48856,96657,27537
36462,31211,99031
68759,58123,21788
93100,30640,90938
96586,64777,37023
28913,53341,46163
28729,76294,23922
49227,85524,91765
42007,96823,13092
91896,79848,53443
24985,63057,67066
66261,61822,60820
58497,28058,93183
91679,99846,54539
42560,46610,79887
81073,39002,15959
94807,82333,46617
82808,35574,60235
52820,39116,35784
51007,23002,95257
63986,82513,95932
19092,51791,40231
31508,47262,69982
48751,22062,99526
78796,91162,98404
58614,63349,48432
53765,71885,43983
44289,90656,76868
35433,54979,38391
62017,91039,50088
83109,62846,79636
99541,35633,67470
36057,48930,91737
22108,60055,52337
86920,97150,64693
11570,99029,56189
84150,42412,77851
77790,95238,64276
37619,49001,34875
65379,75103,74782
55159,69825,27950
93176,52219,33094
66852,77233,87893
19511,45218,33503
35380,65987,71539
32892,20930,31266
21028,56050,49967
71017,97002,31495
54907,53519,62604
19131,40114,64510
26819,37643,20883
75116,98774,10995
12657,43591,81399
65872,26095,28058
68784,56331,69952
57680,47548,25061
46397,82436,71417
17023,70082,71493
34746,44159,25498
22110,84280,65573
61796,95762,18471
27385,70039,40247
30055,79389,96362
69744,97113,68774
38990,63378,58698
45873,82726,33601
95829,14010,68848
21472,35325,71576
58093,92831,34983
17147,36414,52987
48345,37469,86229
87022,14359,41602
86345,33156,82090
33341,81176,39456
61916,81477,72138
63627,10060,52738
66918,63975,17464
49039,51686,31943
85378,99722,93944
99067,88720,71155
96941,98340,20930
84895,72605,44721
97209,15324,46753
18904,78151,24809
63683,54127,65730
94959,86676,35607
92536,48537,17403
55875,31666,38172
89842,95227,60554
44030,65389,98248
18066,94890,30609
59717,69227,66473
35090,33462,37212
64674,48328,71186
40231,17830,29553
89874,66025,81279
35238,82332,96795
68344,45575,82391
52414,13726,64949
97553,44358,86692
17188,61080,45687
98107,84429,44024
60026,46268,87841
18593,86901,92064
25555,84297,57548
95307,12858,80796
68369,14895,67312
85818,52175,33062
27948,85330,22623
34148,21149,26978
16955,66486,71217
19093,23553,49126
35321,84545,51337
44875,71027,45860
29626,84764,70033
94722,40961,45134
67082,13591,33562
65727,17303,68987
60594,65725,65219
39311,92850,91346
54483,34713,24442
57242,83428,10844
51721,48715,81678
84271,94579,29572
61408,33643,45768
58347,58760,37671
61342,91268,25775
71413,84274,77639
82448,32313,82819
49028,43466,26184
67192,15793,61853
75490,88738,63370
86311,23732,41262
39365,13188,62337
94432,17272,65660
53343,37294,45802
82918,59478,83553
52736,58942,87143
49643,16114,82325
65280,69019,36455
46226,26665,39842
25627,29402,22795
96126,45742,86320
31054,66472,48937
18428,55725,94764
27344,87443,99638
84966,34970,98279
33558,12949,43545
18168,24137,55858
57641,77247,41579
27230,25499,98982
10342,87204,68351
53930,77769,94834
50650,36244,94182
39741,10993,52198
29243,56841,16105
14885,71822,96965
94992,11120,23720
80700,95354,81726
83029,22849,38712
32730,48929,86580
59119,40539,94624
67510,84521,37134
32835,10044,95695
35759,45477,73716
23230,92324,35745
68014,30203,21306
97395,82655,40177
99210,78270,29423
87194,59637,69833
98725,85663,31622
37130,61287,60301
13880,34869,68539
49407,89005,57942
31707,14137,23524
37537,31658,82758
60424,71793,80810
61054,18433,52599
43761,77496,11558
17956,93902,23319
90802,76445,26783
10479,11860,13319
53127,16722,48205
55075,30872,52546
63882,71137,45746
13980,82297,82409
59153,47837,25560
15435,69856,15505
95073,97708,60208
16429,24259,88470
59311,45592,80505
67781,21514,58941
76830,46419,56887
30397,58463,19662
77500,12705,60436
72779,34622,85699
29105,83961,89153
92785,62389,81634
57442,99735,57363
31138,70028,55731
52151,33448,15756
87790,56303,78317
95002,78625,34108
56189,79455,61099
27276,81774,90091
35134,65687,50088
27527,81041,45343
20706,47435,75233
75949,16991,50467
61465,94746,31022
89087,26832,12266
56579,92518,40704
50589,55785,48274
83692,86465,80360
63079,12841,23532
78620,95492,57511
80621,57750,49538
74185,23394,82573
19083,98872,66120
96062,93839,14594
29077,27321,67906
87396,64490,56652
84100,72095,31351
84617,63724,88889
26000,67255,31707
83217,96503,52557
39783,51706,80406
80838,30792,47560
73135,78400,76120
53641,28767,71709
28625,23723,51400
93252,97347,67079
16817,97596,99457
59190,81401,12486
38724,24203,83607
12638,42931,88353
95612,82207,85602
90806,94024,18909
89381,49156,71985
25160,54902,77830
15042,58545,63162
25449,49954,60932
32452,73794,14656
34582,57248,41669
60418,58463,41035
85693,58626,97187
70545,70269,75714
52221,44289,11541
95180,79525,21044
51996,97753,55950
28144,14671,96518
86643,26869,12110
57128,21109,84348
46493,44489,40781
97619,73206,98820
13404,39819,44745
44016,62200,63711
60377,97563,54332
16492,39192,18286
69886,82269,56829
45320,12060,23111
63790,39098,83510
90389,68991,62581
83456,74537,34837
37798,64515,48280
30819,78062,32481
96942,29975,66412
39109,93415,97846
45926,75727,84297
57688,64204,32859
77083,97610,53971
31112,50338,87251
77517,17874,44925
67072,30676,97180
50066,74815,42385
81302,80022,14532
91918,10539,58679
74796,91728,61936
88213,36901,83785
18348,42957,74541
99379,15227,44259
50605,59250,49535
44904,42487,98548
64135,12409,64145
37671,29428,55373
11211,32177,26021
64007,83861,21402
22811,65995,85448
75875,24842,34155
56572,22850,50489
44797,50766,62599
63688,73496,12694
29102,45763,27246
60035,54376,54595
61691,58105,34893
91371,31184,36176
36071,14295,76857
56715,79783,52670
43222,90904,23704
40984,88027,21963
45922,15861,28281
90059,45175,21839
57357,56059,23338
47422,93623,42086
11883,17514,30620
48969,30552,71268
73710,33539,57937
35292,53506,21482
91622,20284,49724
17696,15733,41892
78336,29423,25605
20954,12654,32726
67800,42333,64924
43368,45556,74954
79800,97760,54960
19214,88502,61151
42936,82431,26779
81921,62515,10915
82134,72675,54955
43879,24938,18151
92257,25706,84767
53349,19859,37673
93829,78798,51568
78910,32104,31762
70645,21668,52065
70401,60641,74042
31690,33962,34160
50324,23353,13712
48949,19468,47087
62775,46573,55150
66219,99278,46427
50014,90451,52584
17648,67201,49042
86472,50100,46245
31722,14789,30916
94594,27179,95141
44159,56687,16757
82908,41454,29511
50840,93858,19105
83429,53288,62575
80061,57588,30718
77092,11253,35764
81754,11338,60719
62400,59439,87084
10903,10022,53745
41259,68442,84957
47822,65515,88006
83149,44036,53364
34835,40344,32185
25686,22349,54905
26659,71437,61540
94094,89015,79919
33066,85417,36775
81728,66443,59009
41365,68475,42322
86676,64811,90147
27232,60305,59649
45499,93735,67807
25953,62949,24383
15944,38829,59007
18666,28981,60692
19747,86335,40337
94860,20167,93816
58106,59317,11057
48285,19863,90451
87509,58230,42708
57834,42410,72655
10749,53748,72407
12149,27634,41179
24714,95371,21599
21178,77477,65964
17771,41934,61015
93605,52463,99397
11787,51049,68819
62281,90354,18178
75766,11123,81617
76507,29004,88277
51257,49144,66663
54470,22954,33848
89847,30334,91034
53434,41260,61564
40605,78652,23446
91607,31900,64927
95893,46109,22078
94113,20919,15114
68812,37601,22663
36095,95850,68027
16048,81787,19145
45104,59082,47849
20529,26983,71718
57968,50795,34143
85082,16340,16707
21040,32502,77545
69419,63637,31983
90819,38106,85154
83201,78930,28095
91712,76952,68572
47735,39940,53098
93222,76360,95638
26864,25012,35628
71115,97621,15168
12740,95659,48587
93352,52150,46701
79572,49959,25667
95421,35168,25511
72035,35869,21596
87964,17326,24608
65287,83042,78472
21355,11840,74977
54231,12655,76438
49385,66986,73588
74640,67187,15173
82824,46490,46672
16257,77027,87273
68996,67904,13625
20426,66065,60590
78937,68630,60156
36551,23352,24124
50314,34825,22114
63132,10956,38526
86856,85029,67979
56955,44894,55369
78664,51647,93689
72981,87592,76533
79467,36511,34445
63800,77099,97841
61243,48807,47271
91292,77575,39484
91253,86661,40061
91748,60259,93558
30244,68013,93501
71610,18658,35083
48402,55989,32972
57708,17120,40833
79166,42747,90214
90752,55313,67682
82904,50506,51570
70769,64012,66844
42408,98880,88535
51665,68259,22857
40090,75540,29007
89638,68959,12464
35920,23804,17268
72379,18492,44867
99713,85428,78639
96724,78611,79528
84919,13903,26948
83769,94963,17320
75646,48005,68386
89243,35539,39029
25956,20363,20736
76113,95163,58301
77756,48020,60739
59456,84851,61741
40404,35798,12890
72000,63821,33152
80589,21817,24031
73216,59784,72453
72085,24092,12402
22308,60482,25229
92155,81995,29520
36663,34586,84477
76449,41622,50410
95459,52961,46575
28219,25056,26448
49274,82207,60177
33903,55222,81577
91647,80061,69370
94826,93843,30021
20203,23646,21166
37800,44890,10219
57515,78433,93639
45006,89162,23841
47952,69673,37678
62096,56390,92278
58448,81520,85957
52162,18766,93577
90748,38101,79953
63284,27514,73702
50101,36764,64920
60315,24856,78835
76912,72380,52269
97431,64750,58650
72539,72616,45386
84635,98442,32899
64090,81445,19827
44367,52003,91394
90202,91935,33445
34522,91542,93763
61505,27655,36347
88594,22110,37004
94463,94372,54625
79139,46871,86075
84025,62489,26065
62337,67654,63869
25816,77135,55322
78323,56627,84510
31679,78717,23474
56705,43968,68717
36004,26779,68633
71310,15571,57473
25409,32427,97106
75758,88698,92646
91108,46570,52838
51168,97271,97903
10529,12094,28184
76461,73037,47756
29992,52791,30151
76251,19909,67664
29812,12465,50054
57607,92827,30030
28103,11334,39702
59214,97053,77590
14793,61525,80604
92150,95307,59264
90222,98634,21422
44041,70569,12801
42171,84389,67936
54366,53928,18967
13207,58510,52550
47249,57002,96910
89899,42642,16280
96956,57626,84086
29523,28423,60367
24752,30449,50875
80516,74839,61771
55259,81270,24047
84632,73528,54723
31052,54223,78961
48559,70226,17357
52376,62796,71812
26358,99320,15977
75625,89980,75197
88762,69987,79214
36902,90717,44533
97546,87824,64503
62031,74328,53476
55022,70438,75155
79331,54889,98426
30999,85063,49358
89468,96562,27589
99014,33866,68624
66557,20684,95339
44949,86175,29753
74732,98159,53585
49237,20184,38504
27392,22960,25189
65467,63879,66654
60626,42117,78309
72606,79335,98814
59326,40832,82933
35905,83882,62366
37878,87769,50131
78270,79931,93175
68477,25087,41306
22357,59524,57042
45590,70155,70474
42661,23414,98465
79586,28337,50109
29137,73945,80758
19671,77790,19598
97022,88000,24700
36064,37745,64803
14256,14044,47553
80339,74183,19689
83078,54489,94188
82695,76892,86247
21596,96794,93264
26626,17656,97853
32066,22555,97079
66351,21015,27313
11302,80033,36219
71963,74209,14470
56083,89065,38236
84361,65521,82834
90167,57016,38448
37814,66810,45116
66153,38556,15682
37976,76876,39263
96111,79409,12795
11665,51187,92264
94151,15089,27592
43554,51883,98483
77926,27106,82214
89191,58747,58696
56923,85437,95097
99210,28273,86323
72814,25923,21643
75239,49251,89193
53531,80043,60163
42201,24481,55002
75781,34883,55741
43612,40489,75728
39668,72408,94599
73181,61616,96818
42519,36813,84250
13821,72627,89384
58003,62656,39544
81469,81768,81329
43169,70193,17205
32396,44535,57562
76515,57230,98137
44828,89763,45175
10668,53788,21147
46532,28898,53546
46152,96546,93832
45450,49095,32734
46063,89120,69127
81542,92794,35506
97296,16655,55177
48761,65722,34836
46194,58053,28973
84464,64323,32595
87569,89453,94085
91806,33827,92508
87828,75600,85524
54743,18133,43664
69483,52007,90273
45307,90569,88403
81801,33298,72209
75414,58886,12201
65169,17976,25652
67720,67626,15341
42481,76113,46626
52174,31744,49319
67391,42947,20758
86563,87011,54337
87466,50937,25407
22787,45568,76037
38617,72357,74714
77044,70592,17726
17122,97529,84326
67958,79971,40789
91505,24511,75922
58880,39153,81073
70330,34533,17334
59404,57393,97131
99507,94631,73370
14742,76839,59405
23858,18285,40348
87468,41171,15322
38710,27566,22646
20650,84116,70272
70218,65345,11254
86484,99289,81802
56882,19052,47639
93178,57893,69724
88395,65730,92938
89506,51880,52663
66754,76414,24548
40892,73521,46416
90977,79988,71511
28363,54039,91399
62721,66147,53803
77501,49130,64778
66370,38436,71350
25650,34586,75384
84841,52575,33613
26236,14044,22637
53987,73828,85970
32092,75421,27372
68605,90909,17950
79836,88175,82997
77220,84519,16892
59456,15142,70661
26597,62094,63877
97101,35340,83370
49593,41127,34372
67682,10695,55800
39600,37103,75250
38826,35857,73320
84823,84687,56025
97349,20354,90226
57964,72750,34632
90041,84464,67388
48420,89601,46257
28117,98436,96030
28260,78633,91557
97969,76328,53990
46899,51586,72765
50140,43476,89058
22524,21594,55901
97139,80649,14994
41707,58900,42579
73844,40142,73065
31749,83934,63884
12148,33989,43975
59474,79292,78843
64188,58702,55132
91782,40087,73406
74788,18018,37029
36596,22075,21236
68298,81591,37539
59144,74281,84690
59111,75176,57681
70945,79826,17195
31538,66339,99223
27899,34698,51479
30132,48991,99558
44867,93728,56686
62952,40245,78467
43465,33139,11433
13973,74050,40765
57070,79482,11082
75275,53361,27240
48748,25833,65566
37410,21858,19702
78949,35151,87063
67244,81561,49025
87878,23083,78669
34116,49482,64021
51144,18617,41331
53814,33378,27181
25469,57540,22845
26356,26440,53413
60064,60247,36637
47474,66741,38245
37824,41391,88698
22637,68444,83948
21305,71558,46220
13855,94027,13382
20805,78997,83850
26431,36458,19581
50081,60619,45285
39338,86851,53715
28224,41701,86664
31689,72440,68588
39300,61344,62922
83815,56648,12835
87511,47292,39578
96433,44458,35888
78695,63636,24617
13954,36891,59111
89094,25520,33050
30508,77129,93099
39199,41987,47066
81267,39514,66105
65659,34655,43864
51144,55768,35916
89376,50416,36030
92620,64749,31273
76924,97312,12171
68225,36013,80295
48046,67135,84042
95255,68369,55601
85142,35926,20266
82699,88911,33840
75372,78606,69066
88961,91234,38373
54085,53967,52056
96960,78305,81942
95717,96258,48469
76428,37505,23997
20727,24692,39372
98928,83805,33049
32168,84289,70421
67870,46396,63016
77116,69954,31142
44549,87638,16633
16804,96487,75163
46428,35359,40982
89307,94553,99451
43311,79349,49672
76730,56254,99855
52528,93552,13754
39543,90946,23412
99306,76972,50038
82215,11166,81567
87376,55592,78662
27069,62328,26225
13715,41727,97140
11789,86345,56973
86852,26117,29190
24334,48208,26332
83408,63829,50418
80128,11158,28385
62610,77385,61688
66897,17080,99390
48313,30298,36830
31692,77803,58554
31746,93399,16653
56463,71719,98659
11003,95355,55372
34287,92524,88177
58471,96691,65681
66225,91274,21112
30193,10829,55428
70904,49299,28155
58577,83967,42549
64271,82019,78124
21425,57535,11786
41989,17357,62478
75964,95373,15508
98511,39413,91495
89378,46302,67628
84580,60842,97744
45168,62427,41002
33769,84183,66835
33589,54047,49333
56604,88471,40238
62371,89960,98281
93225,33540,61122
18502,88367,63121
77678,97369,65451
50110,77716,56682
38509,43690,92492
35017,32400,42451
42308,15452,72160
37988,40757,91836
32009,41610,77277
51417,54438,78977
23745,38522,74109
70975,50210,81158
12597,69805,54042
22800,40208,84179
64195,61319,75821
45956,45179,66121
84109,42958,24959
10574,13342,17785
95371,16858,41462
28803,81613,86478
70382,43858,62789
43047,94434,90112
21230,19356,98286
22783,26633,99104
85444,72718,20770
56806,82297,30882
93920,81647,30216
76552,14365,78096
76818,98882,71166
35523,95171,61034
65733,89290,72576
28114,31491,15536
44296,21304,78944
86130,36769,81733
78906,89049,14099
57554,36229,86717
62373,96506,27704
88299,67234,74215
86870,28002,57951
82092,49995,11636
41773,71668,27509
76258,44886,30205
94816,77787,52465
57047,10886,69974
47080,22106,66627
56816,90048,43846
33157,48693,52043
32318,52465,98648
39890,77931,41758
48806,61348,44736
95915,66291,13746
53131,46694,81179
64241,72703,86301
24658,67107,26419
91304,99815,10909
55560,90426,37638
18990,69306,44936
70450,49666,22534
88485,69392,24531
46952,25891,95356
26180,10826,79372
61454,92484,86837
37146,32670,43712
84206,55078,24908
33417,33409,16116
94558,52637,97352
59720,44487,92092
41893,76357,20620
80704,95499,71906
19834,77495,91016
53498,92996,54187
59397,63862,29991
74042,47173,48098
19795,20329,32446
38526,60332,68425
19084,42025,99547
23815,81503,90282
33317,63181,26567
21846,28542,76801
80131,35561,67420
55447,51202,22576
37653,61579,29137
93256,37598,12074
98901,45069,51529
80520,63962,38983
49565,30016,38817
84665,90568,58581
48686,56109,17653
90926,29013,49382
28059,14282,59677
62421,14905,37038
65385,46808,73938
44954,68674,54190
59971,10541,86814
86817,29460,92333
87853,42248,27107
18665,96159,94408
66209,26223,71126
26537,60299,64026
14722,81979,62480
50669,24067,98009
36129,87108,31316
14924,63064,55051
28025,67705,10681
60819,50921,87724
58047,89106,45375
28669,30699,35232
61683,46708,87342
91075,29901,65023
55609,63906,94160
56270,12895,28248
73427,41869,34870
49434,32962,46619
30065,55484,28307
88750,87817,92469
50864,71086,42543
74218,48747,89729
61338,20520,35205
84319,62781,98898
92668,38410,78905
44834,24738,80752
92771,53605,71447
45781,81581,35128
77336,57949,74565
85928,36985,32899
96808,69574,97337
14865,42267,40699
65516,82459,80529
42158,85228,86726
20593,76080,25246
25573,60033,27835
76209,43523,54750
92063,27253,14156
48554,55180,49750
36440,57223,61696
92219,28440,72117
18914,24079,24481
83067,78344,80880
33799,99954,68897
73847,30737,80196
17356,23218,72287
30364,46746,32400
98533,40159,92215
78750,51890,95601
79777,40092,16710
83261,14767,52321
33514,54242,39668
77044,50299,30770
89069,45940,83244
62961,70582,61409
52095,82191,41923
38059,43377,78026
28672,27890,93359
65275,67676,70354
20609,32274,54014
87037,26696,87489
28261,13986,18233
62617,45968,52006
92789,85680,85795
49872,53265,63595
26209,78266,45502
83635,48152,57788
47318,83168,85119
95368,73335,76545
81266,16296,52928
87703,96865,87636
61455,52433,70074
16747,68607,45934
14649,30369,39991
67670,57928,46987
74685,76765,76592
32944,97185,34904
54323,66647,78274
38465,48037,94918
55251,36982,15173
16783,48587,46075
77242,42762,53358
10848,27416,32957
69122,35499,42399
11723,18309,62236
46903,24919,39433
99810,59242,51128
32419,84970,27843
96439,92105,40869
93303,26072,19735
31530,82347,41808
88927,61115,72878
31622,21406,77823
29822,72608,64429
56448,51196,15454
59477,16212,33797
93320,62105,58898
53948,75269,58166
45605,75963,51568
26422,36449,10058
53424,67490,94726
72676,40042,11816
67820,71414,85844
69725,18875,61930
98420,71964,22060
84610,68844,74506
41078,93717,98037
79039,98742,49597
96781,25022,54207
88772,26376,42385
13703,41212,22897
88726,66984,18979
61899,38434,59862
97604,51706,78456
98235,75510,44249
78134,71263,17043
12589,86703,60759
59988,37080,90729
57809,15553,88073
21230,73107,70570
21629,22484,43079
82423,37322,85182
30964,10636,63738
44488,29719,21579
10950,32715,23939
12726,85775,80989
70112,36944,78484
45834,32545,95187
12066,18674,91233
82483,86020,75106
95240,58884,57402
93824,99188,60236
25069,43817,12205
31411,93734,45323
58698,19114,27279
10353,87023,35526
41603,17885,35199
73565,98180,69362
97891,12521,87257
23967,63130,25815
62760,14490,58781
26090,62376,53141
98174,71503,24023
21866,58480,19800
61054,42484,84451
38783,68512,93192
13717,58671,92354
23226,89640,33130
47726,41512,30692
45037,51653,19653
66562,12087,20028
84599,55811,61395
59504,96910,45539
99010,55720,53604
16546,71939,61336
80844,55574,41583
74871,98637,96098
21129,83167,95911
60494,26870,96502
74517,37149,34814
90001,85627,56772
26762,30238,30532
11913,68694,62589
93025,33120,24917
15941,59830,69310
50200,34122,60196
31148,12241,69099
24233,78718,58881
35976,90920,47032
68613,68642,47333
81504,40452,38044
36971,60542,50235
85235,96928,59891
37210,25086,75560
50106,32362,24257
22334,92199,45261
68379,52640,67438
85778,55980,58282
86805,80544,58612
70733,83686,34937
82010,45884,40118
19048,47276,32507
50695,98751,25811
40674,93317,66220
55176,44259,77060
13999,29189,66691
26866,18597,29931
59497,57953,80360
42551,19225,33252
79483,64717,38993
42978,25386,47327
79893,86012,88664
12414,88263,59886
71199,93365,28447
45240,91096,42542
67834,28781,30464
51339,87110,60103
93826,54748,77189
61324,24219,11106
86218,61265,61375
47095,67322,91637
61450,42305,80966
51000,68566,92685
37264,78597,97845
88314,23123,50796
69520,84090,55391
95043,34171,32004
27595,98315,75315
97186,41487,19219
60097,47266,29090
78417,35950,56514
60741,97721,11978
81582,78318,77154
70714,90870,19124
29285,27658,38920
89629,67050,38206
19998,37457,79527
58433,98393,55670
38428,66157,28595
33372,99467,89078
43884,48513,69352
78759,67501,89306
64678,83692,17456
16154,95036,36254
35520,99797,42209
65160,69315,96581
39707,36661,87909
21941,46469,32242
82534,26695,18088
64428,70140,72980
15634,93695,51176
72568,36579,67986
44002,54487,68227
80429,46848,86400
52208,99380,58474
23409,39027,97751
81765,28960,79958
51024,29335,38939
44152,91544,89861
46538,41761,55628
90707,55958,90357
87626,77281,51000
46894,30605,88354
12387,18894,58120
84649,68822,42841
54071,85526,70930
78972,39546,45187
42623,70857,74925
71041,23113,48018
51353,59068,24389
38757,59447,62610
94779,29069,82471
20279,80147,75231
81185,73326,73451
37905,89725,22884
63742,56517,22731
17682,40662,56135
84862,63198,30004
13586,86351,62434
70081,79274,67233
64499,35332,52218
13513,89883,60579
42652,81938,22345
87631,71227,81209
79232,77533,41517
11015,90918,50152
81564,49004,70531
19786,94939,53323
95638,70823,47743
20221,62630,37700
30113,68130,45062
56786,55501,29803
89575,10026,97816
35132,65194,29432
31742,90800,73074
22040,87358,20267
80256,25797,16567
74572,78779,76898
41487,32037,20011
38503,65678,43297
43477,31515,61667
67654,24558,46819
59893,13307,32796
37170,53746,35189
35914,51530,82971
80553,42911,44076
73421,88237,42780
37473,73926,90853
73736,29359,57566
19404,13661,59287
59908,25217,43120
96321,49926,11766
69220,29650,76285
10941,32914,64085
56645,20819,13814
34813,85102,73142
81033,77216,59069
20329,87544,58538
41685,40210,44705
53901,72688,32419
90603,67955,16441
57514,10525,58526
11217,83703,74746
13558,12926,29363
55649,70638,54810
20810,18820,57646
54134,45829,76264
99109,67216,92789
60339,98771,31760
19478,72688,48709
86598,70660,96097
93022,40016,87943
91821,61967,41151
52590,26188,22369
96202,26363,95924
58930,69587,20587
33822,22267,31675
72927,69432,14956
94796,77297,56138
69500,94528,50895
83478,11796,80536
97218,50929,74981
32331,89448,13063
24330,35229,36999
85547,88516,50480
86952,26582,99411
87752,29786,98910
22944,85288,53682
51989,43349,92819
92480,47401,99691
17043,39094,79229
32201,92595,50611
98949,23125,54426
98562,42403,13086
45769,67041,42850
87532,35646,91913
36222,25805,75705
16484,60341,91633
35423,87389,69267
83933,99021,44828
86008,29841,88891
89707,61857,12312
88833,21841,42357
93031,41310,37491
35001,92434,35422
94498,59616,84678
98457,25457,78677
73203,36853,62125
14622,27471,44731
25228,51566,53824
43443,90476,14934
24059,52461,11966
10653,15850,72501
11680,70361,69427
45807,81917,19009
82199,57870,74229
81809,51960,48461
42662,66973,43507
73962,44420,94211
26459,61674,13456
20788,17724,92433
33464,26122,72701
25997,84896,19140
74094,34518,20495
46010,16219,51535
23078,56166,16648
51086,16441,98104
74925,53370,52089
46935,55113,26964
19798,83071,63279
12697,20239,43365
16569,47727,82814
81207,21484,18018
48194,24662,42572
63676,29917,47685
82829,39821,13757
13231,63763,95902
21322,23855,38007
81147,43804,31281
53508,69616,21299
17897,94072,80595
85833,80195,58724
48505,85016,41273
92771,70446,53096
76722,14182,42251
49771,90296,64719
36304,38983,68920
37142,57654,51616
13227,92752,27041
74067,37309,59519
34916,85957,56511
10748,91443,59508
48492,70269,59357
62512,81819,27733
89316,60342,59251
28081,52114,20038
17522,91133,22569
94432,60011,57701
97372,54127,53562
48074,38398,16608
95570,58051,89309
45738,91214,46520
15073,81167,43266
77814,59937,33582
40842,87590,60043
94087,54567,59639
94721,14156,94189
17182,69362,96094
86175,27860,22012
52051,42560,94231
48269,25570,26481
79396,20423,85015
56817,62132,12461
82903,89621,49426
60823,18945,43191
34907,78343,79513
89904,55488,39767
85133,71255,16553
34180,21400,62556
37149,62380,70931
52816,56992,65318
40616,88047,54775
78289,32584,32029
68437,40155,78131
88042,76467,13166
55906,41252,21699
61566,96832,31973
30408,75739,60562
15554,52952,17479
32040,67323,82366
45899,25367,61597
50972,78115,69573
58919,24740,68047
90581,65438,11271
28548,35423,14161
85303,33748,97210
87172,86731,18534
22816,32669,55730
38747,25661,54969
77832,19784,22145
73634,77148,51197
91565,49512,14844
45210,34144,74928
12361,64479,22849
51300,35551,24613
97922,62322,40724
54454,22212,21194
31679,72253,69212
99609,81648,96945
22283,96031,60169
35472,46603,89725
52142,42421,82229
29121,31239,31857
58376,73745,52493
93547,13751,65456
70970,89716,92842
48213,18635,35970
58600,41757,23397
52778,70207,11302
43908,90159,81409
49414,56921,34323
94350,78838,63817
90522,50005,44320
55859,62352,56317
76804,65649,72879
39632,69274,18730
96436,21062,23400
21034,37540,16330
64474,92518,27405
72953,20402,48010
12183,43752,72138
95398,95250,11167
98274,41257,74385
28990,36969,12308
38163,49560,20245
51087,22242,31319
90633,75996,30614
53922,72775,79517
55502,70691,62171
80758,12647,66953
81166,60854,61972
88762,45394,63238
87434,63374,24237
12523,46989,95215
42086,72098,41633
